N,1363,88,37,41
N,1364,82,28,43
N,1365,67,49,21
N,1366,73,34,5
N,1367,88,13,11
N,1368,73,49,25
N,1369,55,25,7
N,1370,49,13,23
N,1371,16,25,19
N,1372,46,31,13
N,1373,16,34,7
N,1374,34,46,47
N,1375,76,22,33
N,1376,55,4,15
N,1377,40,40,5
N,1378,79,28,23
N,1379,94,19,11
N,1380,58,13,9
N,1381,73,22,23
N,1382,46,46,3
N,1383,7,25,25
N,1384,40,7,9
N,1385,13,7,17
N,1386,67,7,37
N,1387,94,10,37
N,1388,28,4,41
N,1389,85,31,47
N,1390,94,10,33
N,1391,61,7,25
N,1392,4,28,31
N,1393,25,10,1
N,1394,82,28,27
N,1395,70,37,13
N,1396,22,10,35
N,1397,79,10,23
N,1398,43,10,5
N,1399,94,4,25
N,1400,13,22,39
N,1401,73,10,23
N,1402,85,46,43
N,1403,73,43,5
N,1404,85,22,9
N,1405,16,25,13
N,1406,55,22,47
N,1407,46,31,23
N,1408,70,43,7
N,1409,52,10,11
N,1410,49,25,33
N,1411,85,7,15
N,1412,55,28,13
N,1413,94,46,35
N,1414,94,31,31
N,1415,22,40,29
N,1416,31,31,33
N,1417,46,16,15
N,1418,79,40,47
N,1419,31,49,47
N,1420,79,28,41
N,1421,58,16,35
N,1422,91,7,19
N,1423,85,13,37
N,1424,7,19,35
N,1425,61,13,1
N,1426,79,37,33
N,1427,34,7,15
N,1428,13,34,17
N,1429,49,49,27
N,1430,52,34,33
N,1431,40,13,9
N,1432,97,16,9
N,1433,46,40,7
N,1434,37,40,13
N,1435,31,46,29
N,1436,73,7,27
N,1437,37,40,1
N,1438,79,25,37
N,1439,85,22,1
N,1440,25,25,47
N,1441,4,19,17
N,1442,61,40,43
N,1443,43,49,33
N,1444,85,43,49
N,1445,94,19,7
N,1446,76,16,29
N,1447,61,31,11
N,1448,70,4,43
N,1449,52,34,35
N,1450,73,25,35
N,1451,49,19,25
N,1452,94,31,1
N,1453,49,43,43
N,1454,55,28,27
N,1455,64,16,15
N,1456,97,16,25
N,1457,97,46,29
N,1458,91,34,7
N,1459,76,40,27
N,1460,16,31,29
N,1461,22,31,33
N,1462,19,19,19
N,1463,16,43,47
N,1464,43,46,11
N,1465,85,22,43
N,1466,58,43,3
N,1467,28,7,11
N,1468,61,22,35
N,1469,94,19,13
N,1470,76,25,35
N,1471,64,22,27
N,1472,37,22,13
N,1473,49,7,17
N,1474,85,25,45
N,1475,67,37,39
N,1476,43,46,13
N,1477,97,13,11
N,1478,67,19,1
N,1479,73,31,31
N,1480,70,16,17
N,1481,43,16,1
N,1482,49,22,45
N,1483,73,10,27
N,1484,67,7,39
N,1485,73,13,7
N,1486,55,28,29
N,1487,49,13,41
N,1488,76,31,35
N,1489,10,13,21
N,1490,79,43,23
N,1491,55,19,17
N,1492,40,31,41
N,1493,40,13,31
N,1494,19,4,49
N,1495,43,28,41
N,1496,94,22,13
N,1497,58,25,25
N,1498,25,16,1
N,1499,88,40,15
N,1500,79,19,19
N,1501,16,49,37
N,1502,43,13,17
N,1503,64,28,5
N,1504,55,34,27
N,1505,37,16,29
N,1506,64,19,39
N,1507,73,46,27
N,1508,88,22,1
N,1509,91,34,27
N,1510,19,19,31
N,1511,40,28,39
N,1512,52,46,43
N,1513,25,34,25
N,1514,28,49,25
N,1515,22,37,29
N,1516,58,16,39
N,1517,40,31,37
N,1518,55,4,1
N,1519,52,46,15
N,1520,49,43,1
N,1521,64,43,13
N,1522,73,28,37
N,1523,43,28,25
N,1524,49,19,27
N,1525,22,40,37
N,1526,16,46,35
N,1527,10,7,25
N,1528,79,4,41
N,1529,97,22,31
N,1530,25,25,5
N,1531,10,28,19
N,1532,67,10,47
N,1533,43,31,1
N,1534,76,16,33
N,1535,46,25,21
N,1536,76,43,17
N,1537,61,28,29
N,1538,91,28,17
N,1539,25,10,27
N,1540,97,43,45
N,1541,61,7,47
N,1542,37,16,49
N,1543,28,19,13
N,1544,31,28,39
N,1545,82,31,5
N,1546,22,46,7
N,1547,91,37,31
N,1548,64,7,49
N,1549,73,34,3
N,1550,85,7,29
N,1551,55,19,15
N,1552,37,13,17
N,1553,79,25,3
N,1554,88,22,13
N,1555,91,31,25
N,1556,25,37,47
N,1557,16,40,29
N,1558,97,37,43
N,1559,13,10,19
N,1560,55,37,43
N,1561,88,10,41
N,1562,13,10,13
N,1563,25,13,35
N,1564,52,7,21
N,1565,97,43,39
N,1566,88,46,45
N,1567,70,37,49
N,1568,40,25,43
N,1569,73,22,47
N,1570,79,4,31
N,1571,37,7,35
N,1572,25,46,7
N,1573,52,31,5
N,1574,97,4,47
N,1575,40,28,13
N,1576,97,13,47
N,1577,88,16,29
N,1578,67,34,17
N,1579,70,25,15
N,1580,16,49,45
N,1581,79,46,11
N,1582,40,34,31
N,1583,28,34,17
N,1584,94,10,39
N,1585,55,16,45
N,1586,79,19,47
N,1587,97,34,33
N,1588,4,28,3
N,1589,91,25,21
N,1590,70,46,39
N,1591,13,10,17
N,1592,37,34,33
N,1593,52,7,11
N,1594,64,37,21
N,1595,7,4,43
N,1596,85,49,33
N,1597,4,13,43
N,1598,97,22,29
N,1599,64,49,37
N,1600,31,28,33
N,1601,94,46,15
N,1602,79,34,17
N,1603,79,22,31
N,1604,76,43,43
N,1605,67,37,9
N,1606,22,7,7
N,1607,88,16,29
N,1608,28,19,13
N,1609,61,43,7
N,1610,94,13,25
N,1611,49,46,41
N,1612,61,40,41
N,1613,64,49,17
N,1614,55,7,5
N,1615,19,25,7
N,1616,94,13,3
N,1617,25,46,9
N,1618,25,37,39
N,1619,10,16,5
N,1620,64,34,13
N,1621,16,16,1
N,1622,70,37,21
N,1623,94,25,47
N,1624,85,19,31
N,1625,34,19,19
N,1626,70,25,31
N,1627,40,43,45
N,1628,55,28,31
N,1629,79,19,17
N,1630,10,16,17
N,1631,34,43,11
N,1632,97,49,25
N,1633,13,37,37
N,1634,73,49,33
N,1635,79,19,41
N,1636,4,28,23
N,1637,58,19,37
N,1638,28,19,37
N,1639,19,7,21
N,1640,10,46,3
N,1641,10,43,29
N,1642,25,25,13
N,1643,85,49,11
N,1644,46,34,31
N,1645,79,34,7
N,1646,31,40,5
N,1647,19,22,9
N,1648,67,49,11
N,1649,34,7,49
N,1650,52,22,45
N,1651,16,16,27
N,1652,34,31,15
N,1653,10,31,15
N,1654,22,40,33
N,1655,64,4,35
N,1656,10,10,27
N,1657,19,16,27
N,1658,16,4,39
N,1659,91,13,21
N,1660,43,34,13
N,1661,58,40,47
N,1662,4,19,39
N,1663,55,7,15
N,1664,46,34,7
N,1665,31,43,17
N,1666,7,13,31
N,1667,49,25,3
N,1668,64,40,49
N,1669,49,25,31
N,1670,25,10,9
N,1671,10,19,47
N,1672,25,10,11
N,1673,31,13,23
N,1674,67,37,45
N,1675,52,16,5
N,1676,64,16,31
N,1677,40,49,29
N,1678,16,31,17
N,1679,46,49,39
N,1680,73,16,37
N,1681,34,22,31
N,1682,28,13,45
N,1683,91,40,41
N,1684,91,25,11
N,1685,55,37,5
N,1686,79,40,1
N,1687,19,49,1
N,1688,43,10,3
N,1689,61,7,27
N,1690,43,16,43
N,1691,22,34,21
N,1692,64,16,47
N,1693,19,34,23
N,1694,49,10,29
N,1695,28,22,7
N,1696,28,4,1
N,1697,13,37,13
N,1698,73,13,3
N,1699,79,22,35
N,1700,40,28,21
N,1701,4,37,29
N,1702,43,4,9
N,1703,25,19,31
N,1704,22,13,7
N,1705,4,46,9
N,1706,58,40,15
N,1707,58,40,11
N,1708,58,13,3
N,1709,73,4,15
N,1710,28,22,1
N,1711,28,22,5
N,1712,16,22,47
N,1713,88,37,7
N,1714,46,25,37
N,1715,55,7,15
N,1716,7,7,7
N,1717,94,16,35
N,1718,55,46,5
N,1719,49,46,31
N,1720,76,37,37
N,1721,16,40,5
N,1722,67,16,37
N,1723,43,37,37
N,1724,22,37,23
N,1725,40,49,13
N,1726,85,43,27
N,1727,61,37,5
N,1728,73,19,45
N,1729,25,13,15
N,1730,97,10,29
N,1731,7,16,47
N,1732,40,28,49
N,1733,22,40,21
N,1734,4,49,47
N,1735,7,13,13
N,1736,46,7,21
N,1737,76,34,13
N,1738,46,40,9
N,1739,85,34,29
N,1740,52,25,11
N,1741,70,43,13
N,1742,67,40,29
N,1743,79,37,41
N,1744,28,49,33
N,1745,73,40,17
N,1746,34,22,13
N,1747,40,19,1
N,1748,13,31,37
N,1749,10,25,3
N,1750,13,37,3
N,1751,49,49,49
N,1752,64,19,15
N,1753,55,7,1
N,1754,13,10,23
N,1755,28,7,11
N,1756,94,34,5
N,1757,64,43,43
N,1758,70,13,29
N,1759,4,7,15
N,1760,31,25,29
N,1761,16,43,17
N,1762,28,16,11
N,1763,40,37,29
N,1764,55,37,19
N,1765,52,28,11
N,1766,10,7,27
N,1767,61,43,7
N,1768,64,49,19
N,1769,91,13,47
N,1770,13,25,23
N,1771,34,10,1
N,1772,40,40,29
N,1773,37,49,47
N,1774,25,25,45
N,1775,22,4,43
N,1776,85,37,41
N,1777,28,31,47
N,1778,49,37,41
N,1779,7,28,31
N,1780,4,28,21
N,1781,76,16,25
N,1782,25,34,33
N,1783,7,22,11
N,1784,97,31,47
N,1785,67,31,49
N,1786,85,28,1
N,1787,22,40,39
N,1788,76,16,5
N,1789,85,40,23
N,1790,22,4,45
N,1791,67,43,31
N,1792,34,49,37
N,1793,64,46,17
N,1794,58,46,33
N,1795,7,43,1
N,1796,7,49,15
N,1797,19,22,17
N,1798,49,10,35
N,1799,55,37,29
N,1800,76,49,27
N,1801,91,31,1
N,1802,76,19,33
N,1803,34,46,35
N,1804,88,22,9
N,1805,97,49,13
N,1806,16,4,7
N,1807,85,22,19
N,1808,55,40,41
N,1809,43,19,35
N,1810,7,25,41
N,1811,43,28,49
N,1812,67,31,11
N,1813,73,46,19
N,1814,19,7,43
N,1815,82,46,37
N,1816,37,34,1
N,1817,13,34,49
N,1818,34,34,49
N,1819,40,34,13
N,1820,55,31,45
N,1821,4,34,7
N,1822,97,19,35
N,1823,4,22,39
N,1824,94,25,19
N,1825,13,31,35
N,1826,97,13,23
N,1827,34,22,33
N,1828,61,4,1
N,1829,19,40,47
N,1830,16,28,25
N,1831,28,31,13
N,1832,31,37,19
N,1833,64,19,41
N,1834,22,49,33
N,1835,46,31,45
N,1836,73,37,17
N,1837,64,13,49
N,1838,58,4,3
N,1839,82,49,23
N,1840,55,37,35
N,1841,28,40,5
N,1842,4,49,31
N,1843,46,25,15
N,1844,28,37,47
N,1845,82,10,15
N,1846,4,7,23
N,1847,91,16,37
N,1848,19,25,3
N,1849,55,19,33
N,1850,10,46,13
N,1851,91,25,23
N,1852,7,43,33
N,1853,97,16,37
N,1854,70,16,35
N,1855,85,19,5
N,1856,31,49,21
N,1857,10,46,27
N,1858,58,4,47
N,1859,40,34,27
N,1860,49,25,5
N,1861,40,43,43
N,1862,82,22,23
N,1863,25,49,23
N,1864,7,7,29
N,1865,13,40,39
N,1866,46,40,11
N,1867,97,46,15
N,1868,91,7,13
N,1869,67,43,47
N,1870,13,49,15
N,1871,7,37,23
N,1872,76,10,35
N,1873,64,43,7
N,1874,85,31,5
N,1875,79,7,49
N,1876,19,31,9
N,1877,13,49,37
N,1878,64,7,25
N,1879,25,22,19
N,1880,70,7,47
N,1881,67,34,23
N,1882,34,4,19
N,1883,94,22,25
N,1884,88,37,21
N,1885,85,31,33
N,1886,19,22,47
N,1887,43,37,35
N,1888,22,28,33
N,1889,70,46,19
N,1890,22,19,35
N,1891,34,10,37
N,1892,94,10,15
N,1893,88,10,33
N,1894,13,13,15
N,1895,43,25,7
N,1896,82,46,17
N,1897,91,7,31
N,1898,64,46,25
N,1899,76,16,13
N,1900,28,19,25
N,1901,31,19,31
N,1902,52,49,47
N,1903,79,13,7
N,1904,37,43,43
N,1905,28,25,39
N,1906,40,28,15
N,1907,37,19,41
N,1908,97,31,23
N,1909,31,34,33
N,1910,91,37,37
N,1911,10,7,23
N,1912,76,28,41
N,1913,46,22,3
N,1914,13,37,47
N,1915,76,37,27
N,1916,73,10,35
N,1917,52,22,5
N,1918,88,13,23
N,1919,91,25,27
N,1920,79,40,35
N,1921,82,25,47
N,1922,34,10,21
N,1923,70,28,3
N,1924,58,34,45
N,1925,76,49,29
N,1926,67,37,47
N,1927,34,40,47
N,1928,97,7,37
N,1929,67,43,35
N,1930,28,31,3
N,1931,97,49,43
N,1932,25,31,35
N,1933,73,49,33
N,1934,52,4,19
N,1935,10,7,23
N,1936,31,22,39
N,1937,31,22,35
N,1938,46,4,1
N,1939,94,4,31
N,1940,25,28,7
N,1941,70,10,3
N,1942,94,37,31
N,1943,91,10,27
N,1944,13,10,9
N,1945,19,25,33
N,1946,49,46,3
N,1947,64,7,37
N,1948,97,16,41
N,1949,82,37,39
N,1950,16,37,7
N,1951,76,31,39
N,1952,94,7,7
N,1953,82,37,29
N,1954,94,46,9
N,1955,31,16,7
N,1956,58,37,11
N,1957,10,28,35
N,1958,37,22,17
N,1959,25,22,19
N,1960,34,19,45
N,1961,22,34,13
N,1962,70,16,17
N,1963,43,16,37
N,1964,82,28,35
N,1965,97,10,15
N,1966,58,49,41
N,1967,43,31,45
N,1968,85,28,1
N,1969,73,19,47
N,1970,64,34,29
N,1971,91,31,31
N,1972,25,7,9
N,1973,34,10,39
N,1974,79,19,39
N,1975,85,43,41
N,1976,94,28,25
N,1977,7,34,43
N,1978,76,19,5
N,1979,19,7,39
N,1980,7,40,3
N,1981,37,28,11
N,1982,10,49,45
N,1983,19,10,1
N,1984,28,28,37
N,1985,40,40,33
N,1986,97,13,37
N,1987,34,49,45
N,1988,58,28,7
N,1989,79,22,25
N,1990,28,43,19
N,1991,22,34,21
N,1992,58,10,49
N,1993,7,34,5
N,1994,28,34,27
N,1995,58,31,35
N,1996,79,31,29
N,1997,43,34,29
N,1998,73,46,19
N,1999,70,43,23
